firm,discipline,family,region,horizon,status,name,description,risk_budget,data_dependencies,engine,params,owner,created_at,updated_at,id
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Alt-Data Sentiment #859,Text/transcripts/news ML sentiment.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0859
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Earnings Surprise Model #860,ML predictor for beats/misses.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0860
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Factor Timing Overlay #861,Dynamic weighting of style premia.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0861
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Stat-Arb Market Neutral #862,Multi-asset mean reversion in neutralized frame.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0862
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Volatility Risk Premia #863,Short variance with hedges.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0863
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Ensemble ML Alpha #864,Stacked/ensemble ML models.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0864
Point72,Macro,Point72-Style,Global,Macro,research,Global Macro Rates Steepener #865,Cycle-driven curve steepener baskets.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0865
Point72,Macro,Point72-Style,Global,Macro,research,Macro FX Carry Basket #866,Dynamic G10 + EM carry premia.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0866
Point72,Macro,Point72-Style,Global,Macro,research,Macro FX Valuation Reversion #867,PPP-based mean reversion trades.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0867
Point72,Macro,Point72-Style,Global,Macro,research,Macro Commodities Relative Value #868,Crude/metals/ags curve trades.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0868
Point72,Macro,Point72-Style,Global,Macro,research,Macro Cross-Asset Risk On/Off #869,Equities vs bonds vs havens.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0869
Point72,Macro,Point72-Style,Global,Macro,research,Macro Volatility Premia Harvest #870,Systematic cross-asset vol selling.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0870
Point72,Macro,Point72-Style,Global,Macro,research,Macro Policy Event Overlay #871,"CB decisions, elections, geopolitics.",0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0871
Point72,Macro,Point72-Style,Global,Macro,research,Macro Inflation Hedge Basket #872,Breakevens + commodities overlay.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0872
Point72,Credit,Point72-Style,Global,Swing,research,Credit CDS vs Cash Basis #873,CDS-bond mispricing capture.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0873
Point72,Credit,Point72-Style,Global,Swing,research,Credit Fallen Angels Arb #874,HY↔IG migration opportunities.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0874
Point72,Credit,Point72-Style,Global,Swing,research,Credit Event Arb #875,Spread changes around M&A/LBO risk.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0875
Point72,Credit,Point72-Style,Global,Swing,research,Credit Distressed Catalyst #876,Restructurings and defaults.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0876
Point72,Credit,Point72-Style,Global,Swing,research,Credit Capital Structure Arb #877,Equity vs debt vs converts RV.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0877
Point72,Credit,Point72-Style,Global,Swing,research,Credit EM Sovereign RV #878,Hard vs local currency sovereigns.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0878
Point72,Credit,Point72-Style,Global,Swing,research,Credit CLO Tranche RV #879,CLO mezzanine vs equity tranches.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0879
Point72,Credit,Point72-Style,Global,Swing,research,Credit HY vs Loans #880,Loans vs bonds in stressed credits.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0880
Point72,Equities,Point72-Style,Global,Swing,research,US Equity L/S Sector Specialist #881,"Discretionary pod exploiting sector earnings, guidance, and catalysts.",0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0881
Point72,Equities,Point72-Style,Global,Swing,research,European Equity L/S Macro-Sensitive #882,Banks/exporters/luxury vs staples under ECB shifts.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0882
Point72,Equities,Point72-Style,Global,Swing,research,Asia Equity L/S Growth vs Value #883,Rotation between export tech and defensive value.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0883
Point72,Equities,Point72-Style,Global,Swing,research,Healthcare Equity Catalyst L/S #884,"FDA trials, pipeline data, patent cliffs.",0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0884
Point72,Equities,Point72-Style,Global,Swing,research,Consumer Equity Footfall vs E‑Commerce #885,Card receipts and traffic alt-data tilt.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0885
Point72,Equities,Point72-Style,Global,Swing,research,Energy Equity Upstream vs Services #886,Oil beta spread: E&P vs OFS cashflows.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0886
Point72,Equities,Point72-Style,Global,Swing,research,Industrials Equity Global Trade Tilt #887,Cyclical demand vs logistics and infra.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0887
Point72,Equities,Point72-Style,Global,Swing,research,Tech Equity Cloud vs Hardware #888,SaaS multiples vs cyclical hardware earnings.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0888
Point72,Equities,Point72-Style,Global,Swing,research,Merger Arb (Point72 Style) #889,Spread capture with dynamic sizing/borrow mgmt.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0889
Point72,Equities,Point72-Style,Global,Swing,research,Spin-off / Split-off Arb #890,Parent vs child valuation drift.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0890
Point72,Equities,Point72-Style,Global,Swing,research,Post-SEO Drift Exploitation #891,Seasoned equity offering underperformance.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0891
Point72,Quant,Point72-Style,Global,Swing,research,Earnings Gap Volatility Arb #892,IV surface mispricing around earnings.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0892
Point72,Quant,Point72-Style,Global,Swing,research,Index Rebalance Flow Play #893,MSCI/FTSE/Russell passive flow prediction.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0893
Point72,Quant,Point72-Style,Global,Swing,research,Dual-Class Share Class Arb #894,Voting vs economic share dislocations.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0894
Point72,Quant,Point72-Style,Global,Swing,research,Convertible Bond Relative Value #895,Delta-hedged convertibles with credit overlay.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0895
Point72,Quant,Point72-Style,Global,Swing,research,Restructuring / Bankruptcy Catalyst #896,Idiosyncratic special situations.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0896
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Residual Momentum #897,"Cross-sectional residual momentum, neutralized.",0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0897
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Residual Value #898,Value signals excluding industry betas.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0898
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Alt-Data Sentiment #899,Text/transcripts/news ML sentiment.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0899
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Earnings Surprise Model #900,ML predictor for beats/misses.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0900
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Factor Timing Overlay #901,Dynamic weighting of style premia.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0901
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Stat-Arb Market Neutral #902,Multi-asset mean reversion in neutralized frame.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0902
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Volatility Risk Premia #903,Short variance with hedges.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0903
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Ensemble ML Alpha #904,Stacked/ensemble ML models.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0904
Point72,Macro,Point72-Style,Global,Macro,research,Global Macro Rates Steepener #905,Cycle-driven curve steepener baskets.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0905
Point72,Macro,Point72-Style,Global,Macro,research,Macro FX Carry Basket #906,Dynamic G10 + EM carry premia.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0906
Point72,Macro,Point72-Style,Global,Macro,research,Macro FX Valuation Reversion #907,PPP-based mean reversion trades.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0907
Point72,Macro,Point72-Style,Global,Macro,research,Macro Commodities Relative Value #908,Crude/metals/ags curve trades.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0908
Point72,Macro,Point72-Style,Global,Macro,research,Macro Cross-Asset Risk On/Off #909,Equities vs bonds vs havens.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0909
Point72,Macro,Point72-Style,Global,Macro,research,Macro Volatility Premia Harvest #910,Systematic cross-asset vol selling.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0910
Point72,Macro,Point72-Style,Global,Macro,research,Macro Policy Event Overlay #911,"CB decisions, elections, geopolitics.",0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0911
Point72,Macro,Point72-Style,Global,Macro,research,Macro Inflation Hedge Basket #912,Breakevens + commodities overlay.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0912
Point72,Credit,Point72-Style,Global,Swing,research,Credit CDS vs Cash Basis #913,CDS-bond mispricing capture.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0913
Point72,Credit,Point72-Style,Global,Swing,research,Credit Fallen Angels Arb #914,HY↔IG migration opportunities.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0914
Point72,Credit,Point72-Style,Global,Swing,research,Credit Event Arb #915,Spread changes around M&A/LBO risk.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0915
Point72,Credit,Point72-Style,Global,Swing,research,Credit Distressed Catalyst #916,Restructurings and defaults.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0916
Point72,Credit,Point72-Style,Global,Swing,research,Credit Capital Structure Arb #917,Equity vs debt vs converts RV.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0917
Point72,Credit,Point72-Style,Global,Swing,research,Credit EM Sovereign RV #918,Hard vs local currency sovereigns.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0918
Point72,Credit,Point72-Style,Global,Swing,research,Credit CLO Tranche RV #919,CLO mezzanine vs equity tranches.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0919
Point72,Credit,Point72-Style,Global,Swing,research,Credit HY vs Loans #920,Loans vs bonds in stressed credits.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0920
Point72,Equities,Point72-Style,Global,Swing,research,US Equity L/S Sector Specialist #921,"Discretionary pod exploiting sector earnings, guidance, and catalysts.",0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0921
Point72,Equities,Point72-Style,Global,Swing,research,European Equity L/S Macro-Sensitive #922,Banks/exporters/luxury vs staples under ECB shifts.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0922
Point72,Equities,Point72-Style,Global,Swing,research,Asia Equity L/S Growth vs Value #923,Rotation between export tech and defensive value.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0923
Point72,Equities,Point72-Style,Global,Swing,research,Healthcare Equity Catalyst L/S #924,"FDA trials, pipeline data, patent cliffs.",0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0924
Point72,Equities,Point72-Style,Global,Swing,research,Consumer Equity Footfall vs E‑Commerce #925,Card receipts and traffic alt-data tilt.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0925
Point72,Equities,Point72-Style,Global,Swing,research,Energy Equity Upstream vs Services #926,Oil beta spread: E&P vs OFS cashflows.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0926
Point72,Equities,Point72-Style,Global,Swing,research,Industrials Equity Global Trade Tilt #927,Cyclical demand vs logistics and infra.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0927
Point72,Equities,Point72-Style,Global,Swing,research,Tech Equity Cloud vs Hardware #928,SaaS multiples vs cyclical hardware earnings.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0928
Point72,Equities,Point72-Style,Global,Swing,research,Merger Arb (Point72 Style) #929,Spread capture with dynamic sizing/borrow mgmt.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0929
Point72,Equities,Point72-Style,Global,Swing,research,Spin-off / Split-off Arb #930,Parent vs child valuation drift.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0930
Point72,Equities,Point72-Style,Global,Swing,research,Post-SEO Drift Exploitation #931,Seasoned equity offering underperformance.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0931
Point72,Quant,Point72-Style,Global,Swing,research,Earnings Gap Volatility Arb #932,IV surface mispricing around earnings.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0932
Point72,Quant,Point72-Style,Global,Swing,research,Index Rebalance Flow Play #933,MSCI/FTSE/Russell passive flow prediction.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0933
Point72,Quant,Point72-Style,Global,Swing,research,Dual-Class Share Class Arb #934,Voting vs economic share dislocations.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0934
Point72,Quant,Point72-Style,Global,Swing,research,Convertible Bond Relative Value #935,Delta-hedged convertibles with credit overlay.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0935
Point72,Quant,Point72-Style,Global,Swing,research,Restructuring / Bankruptcy Catalyst #936,Idiosyncratic special situations.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0936
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Residual Momentum #937,"Cross-sectional residual momentum, neutralized.",0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0937
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Residual Value #938,Value signals excluding industry betas.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0938
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Alt-Data Sentiment #939,Text/transcripts/news ML sentiment.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0939
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Earnings Surprise Model #940,ML predictor for beats/misses.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0940
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Factor Timing Overlay #941,Dynamic weighting of style premia.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0941
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Stat-Arb Market Neutral #942,Multi-asset mean reversion in neutralized frame.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0942
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Volatility Risk Premia #943,Short variance with hedges.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0943
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Ensemble ML Alpha #944,Stacked/ensemble ML models.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0944
Point72,Macro,Point72-Style,Global,Macro,research,Global Macro Rates Steepener #945,Cycle-driven curve steepener baskets.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0945
Point72,Macro,Point72-Style,Global,Macro,research,Macro FX Carry Basket #946,Dynamic G10 + EM carry premia.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0946
Point72,Macro,Point72-Style,Global,Macro,research,Macro FX Valuation Reversion #947,PPP-based mean reversion trades.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0947
Point72,Macro,Point72-Style,Global,Macro,research,Macro Commodities Relative Value #948,Crude/metals/ags curve trades.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0948
Point72,Macro,Point72-Style,Global,Macro,research,Macro Cross-Asset Risk On/Off #949,Equities vs bonds vs havens.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0949
Point72,Macro,Point72-Style,Global,Macro,research,Macro Volatility Premia Harvest #950,Systematic cross-asset vol selling.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0950
Point72,Macro,Point72-Style,Global,Macro,research,Macro Policy Event Overlay #951,"CB decisions, elections, geopolitics.",0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0951
Point72,Macro,Point72-Style,Global,Macro,research,Macro Inflation Hedge Basket #952,Breakevens + commodities overlay.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0952
Point72,Credit,Point72-Style,Global,Swing,research,Credit CDS vs Cash Basis #953,CDS-bond mispricing capture.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0953
Point72,Credit,Point72-Style,Global,Swing,research,Credit Fallen Angels Arb #954,HY↔IG migration opportunities.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0954
Point72,Credit,Point72-Style,Global,Swing,research,Credit Event Arb #955,Spread changes around M&A/LBO risk.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0955
Point72,Credit,Point72-Style,Global,Swing,research,Credit Distressed Catalyst #956,Restructurings and defaults.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0956
Point72,Credit,Point72-Style,Global,Swing,research,Credit Capital Structure Arb #957,Equity vs debt vs converts RV.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0957
Point72,Credit,Point72-Style,Global,Swing,research,Credit EM Sovereign RV #958,Hard vs local currency sovereigns.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0958
Point72,Credit,Point72-Style,Global,Swing,research,Credit CLO Tranche RV #959,CLO mezzanine vs equity tranches.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0959
Point72,Credit,Point72-Style,Global,Swing,research,Credit HY vs Loans #960,Loans vs bonds in stressed credits.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0960
Point72,Equities,Point72-Style,Global,Swing,research,US Equity L/S Sector Specialist #961,"Discretionary pod exploiting sector earnings, guidance, and catalysts.",0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0961
Point72,Equities,Point72-Style,Global,Swing,research,European Equity L/S Macro-Sensitive #962,Banks/exporters/luxury vs staples under ECB shifts.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0962
Point72,Equities,Point72-Style,Global,Swing,research,Asia Equity L/S Growth vs Value #963,Rotation between export tech and defensive value.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0963
Point72,Equities,Point72-Style,Global,Swing,research,Healthcare Equity Catalyst L/S #964,"FDA trials, pipeline data, patent cliffs.",0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0964
Point72,Equities,Point72-Style,Global,Swing,research,Consumer Equity Footfall vs E‑Commerce #965,Card receipts and traffic alt-data tilt.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0965
Point72,Equities,Point72-Style,Global,Swing,research,Energy Equity Upstream vs Services #966,Oil beta spread: E&P vs OFS cashflows.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0966
Point72,Equities,Point72-Style,Global,Swing,research,Industrials Equity Global Trade Tilt #967,Cyclical demand vs logistics and infra.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0967
Point72,Equities,Point72-Style,Global,Swing,research,Tech Equity Cloud vs Hardware #968,SaaS multiples vs cyclical hardware earnings.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0968
Point72,Equities,Point72-Style,Global,Swing,research,Merger Arb (Point72 Style) #969,Spread capture with dynamic sizing/borrow mgmt.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0969
Point72,Equities,Point72-Style,Global,Swing,research,Spin-off / Split-off Arb #970,Parent vs child valuation drift.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0970
Point72,Equities,Point72-Style,Global,Swing,research,Post-SEO Drift Exploitation #971,Seasoned equity offering underperformance.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0971
Point72,Quant,Point72-Style,Global,Swing,research,Earnings Gap Volatility Arb #972,IV surface mispricing around earnings.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0972
Point72,Quant,Point72-Style,Global,Swing,research,Index Rebalance Flow Play #973,MSCI/FTSE/Russell passive flow prediction.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0973
Point72,Quant,Point72-Style,Global,Swing,research,Dual-Class Share Class Arb #974,Voting vs economic share dislocations.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0974
Point72,Quant,Point72-Style,Global,Swing,research,Convertible Bond Relative Value #975,Delta-hedged convertibles with credit overlay.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0975
Point72,Quant,Point72-Style,Global,Swing,research,Restructuring / Bankruptcy Catalyst #976,Idiosyncratic special situations.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0976
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Residual Momentum #977,"Cross-sectional residual momentum, neutralized.",0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0977
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Residual Value #978,Value signals excluding industry betas.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0978
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Alt-Data Sentiment #979,Text/transcripts/news ML sentiment.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0979
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Earnings Surprise Model #980,ML predictor for beats/misses.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0980
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Factor Timing Overlay #981,Dynamic weighting of style premia.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0981
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Stat-Arb Market Neutral #982,Multi-asset mean reversion in neutralized frame.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0982
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Volatility Risk Premia #983,Short variance with hedges.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0983
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Ensemble ML Alpha #984,Stacked/ensemble ML models.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0984
Point72,Macro,Point72-Style,Global,Macro,research,Global Macro Rates Steepener #985,Cycle-driven curve steepener baskets.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0985
Point72,Macro,Point72-Style,Global,Macro,research,Macro FX Carry Basket #986,Dynamic G10 + EM carry premia.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0986
Point72,Macro,Point72-Style,Global,Macro,research,Macro FX Valuation Reversion #987,PPP-based mean reversion trades.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0987
Point72,Macro,Point72-Style,Global,Macro,research,Macro Commodities Relative Value #988,Crude/metals/ags curve trades.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0988
Point72,Macro,Point72-Style,Global,Macro,research,Macro Cross-Asset Risk On/Off #989,Equities vs bonds vs havens.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0989
Point72,Macro,Point72-Style,Global,Macro,research,Macro Volatility Premia Harvest #990,Systematic cross-asset vol selling.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0990
Point72,Macro,Point72-Style,Global,Macro,research,Macro Policy Event Overlay #991,"CB decisions, elections, geopolitics.",0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0991
Point72,Macro,Point72-Style,Global,Macro,research,Macro Inflation Hedge Basket #992,Breakevens + commodities overlay.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0992
Point72,Credit,Point72-Style,Global,Swing,research,Credit CDS vs Cash Basis #993,CDS-bond mispricing capture.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0993
Point72,Credit,Point72-Style,Global,Swing,research,Credit Fallen Angels Arb #994,HY↔IG migration opportunities.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0994
Point72,Credit,Point72-Style,Global,Swing,research,Credit Event Arb #995,Spread changes around M&A/LBO risk.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0995
Point72,Credit,Point72-Style,Global,Swing,research,Credit Distressed Catalyst #996,Restructurings and defaults.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0996
Point72,Credit,Point72-Style,Global,Swing,research,Credit Capital Structure Arb #997,Equity vs debt vs converts RV.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0997
Point72,Credit,Point72-Style,Global,Swing,research,Credit EM Sovereign RV #998,Hard vs local currency sovereigns.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0998
Point72,Credit,Point72-Style,Global,Swing,research,Credit CLO Tranche RV #999,CLO mezzanine vs equity tranches.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0999
Point72,Credit,Point72-Style,Global,Swing,research,Credit HY vs Loans #1000,Loans vs bonds in stressed credits.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-1000
Global,Equities,Global L/S & Themes,AU,Swing,research,US Tech Growth vs Value Spread (AU),Worldwide diversified strategy in Global L/S & Themes — region: AU.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,GLB-0001
Global,Macro,Rates & Sovereigns,EU,Macro,research,EU Banking vs Industrials Rotation (EU),Worldwide diversified strategy in Rates & Sovereigns — region: EU.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,GLB-0002
Global,Macro,FX & Macro,US,Macro,research,Japan Exporters vs Domestic Retailers (US),Worldwide diversified strategy in FX & Macro — region: US.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,GLB-0003
Global,Macro,Commodities & Curves,CA,Macro,research,India Smallcap Momentum Basket (CA),Worldwide diversified strategy in Commodities & Curves — region: CA.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,GLB-0004
Global,Quant,Vol/Options,CN,Macro,research,China Internet ADR Long/Short Pair (CN),Worldwide diversified strategy in Vol/Options — region: CN.,0.02,[],options_vol,{},quant,2025-09-10,2025-09-10,GLB-0005
